DATE;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday;DATE_YYYY_MM_DD;Holiday;Temperature;Solar_Irradiation;Power;Power_fitted;IS_Outlier;IS_Missing;IS_Missing_Outlier;IS_Repaired;Power_corrected
2019-01-30 16:00:00+00:00;2019;1;5;30;30;2;712;64;16;True;2019-01-30;True;0.47;4.08;136.1;120.49167748482616;False;False;False;False;136.1
2019-01-30 17:00:00+00:00;2019;1;5;30;30;2;713;65;17;True;2019-01-30;True;0.07;0.49;119.2;104.6251661033678;False;False;False;False;119.2
2019-01-30 18:00:00+00:00;2019;1;5;30;30;2;714;66;18;True;2019-01-30;True;-0.36;0.31;59.3;59.31004216058717;False;False;False;False;59.3
2019-01-30 19:00:00+00:00;2019;1;5;30;30;2;715;67;19;True;2019-01-30;True;-0.53;0.17;56.4;56.31249728449879;False;False;False;False;56.4
2019-01-30 20:00:00+00:00;2019;1;5;30;30;2;716;68;20;True;2019-01-30;True;-0.82;0.11;60.1;59.17508030799383;False;False;False;False;60.1
2019-01-30 21:00:00+00:00;2019;1;5;30;30;2;717;69;21;True;2019-01-30;True;-1.14;0.46;65.1;51.97418144511212;False;False;False;False;65.1
2019-01-30 22:00:00+00:00;2019;1;5;30;30;2;718;70;22;True;2019-01-30;True;-1.16;0.41;48.2;39.77576275329376;False;False;False;False;48.2
2019-01-30 23:00:00+00:00;2019;1;5;30;30;2;719;71;23;True;2019-01-30;True;-1.87;0.59;42.2;40.92322246561885;False;False;False;False;42.2
2019-01-31 00:00:00+00:00;2019;1;5;31;31;3;720;72;0;True;2019-01-31;True;-2.86;0.85;54.4;43.426952077975066;False;False;False;False;54.4
2019-01-31 01:00:00+00:00;2019;1;5;31;31;3;721;73;1;True;2019-01-31;True;-3.92;0.74;53.8;47.48944048789472;False;False;False;False;53.8
2019-01-31 02:00:00+00:00;2019;1;5;31;31;3;722;74;2;True;2019-01-31;True;-4.9;1.18;57.5;47.923719470894014;False;False;False;False;57.5
2019-01-31 03:00:00+00:00;2019;1;5;31;31;3;723;75;3;True;2019-01-31;True;-5.23;1.15;62.1;53.52784491878073;False;False;False;False;62.1
2019-01-31 04:00:00+00:00;2019;1;5;31;31;3;724;76;4;True;2019-01-31;True;-4.92;1.58;60.4;52.33215772437264;False;False;False;False;60.4
2019-01-31 05:00:00+00:00;2019;1;5;31;31;3;725;77;5;True;2019-01-31;True;-6.2;1.21;52.3;51.13264593348104;False;False;False;False;52.3
2019-01-31 06:00:00+00:00;2019;1;5;31;31;3;726;78;6;True;2019-01-31;True;-7.27;1.46;66.5;56.42609551937119;False;False;False;False;66.5
2019-01-31 07:00:00+00:00;2019;1;5;31;31;3;727;79;7;True;2019-01-31;True;-8.45;2.02;71.1;66.63052534235436;False;False;False;False;71.1
2019-01-31 08:00:00+00:00;2019;1;5;31;31;3;728;80;8;True;2019-01-31;True;-8.91;10.4;98.9;90.01065716719303;False;False;False;False;98.9
2019-01-31 09:00:00+00:00;2019;1;5;31;31;3;729;81;9;True;2019-01-31;True;-9.26;33.15;200.6;192.0285255770584;False;False;False;False;200.6
2019-01-31 10:00:00+00:00;2019;1;5;31;31;3;730;82;10;True;2019-01-31;True;-9.07;88.84;196.5;168.6838693850436;False;False;False;False;196.5
2019-01-31 11:00:00+00:00;2019;1;5;31;31;3;731;83;11;True;2019-01-31;True;-7.9;197.49;206.4;168.42583483761516;True;False;True;True;191.02500000000003
2019-01-31 12:00:00+00:00;2019;1;5;31;31;3;732;84;12;True;2019-01-31;True;-6.8;245.9;198.8;154.5607896942409;True;False;True;True;188.925
2019-01-31 13:00:00+00:00;2019;1;5;31;31;3;733;85;13;True;2019-01-31;True;-6.19;220.42;177.0;151.71394161134464;False;False;False;False;177.0
2019-01-31 14:00:00+00:00;2019;1;5;31;31;3;734;86;14;True;2019-01-31;True;-5.6;155.38;179.7;143.36150237492438;True;False;True;False;179.7
2019-01-31 15:00:00+00:00;2019;1;5;31;31;3;735;87;15;True;2019-01-31;True;-5.27;73.61;184.1;146.22803702339831;True;False;True;True;176.37499999999997
2019-01-31 16:00:00+00:00;2019;1;5;31;31;3;736;88;16;True;2019-01-31;True;-5.38;9.67;178.0;152.6614879826627;False;False;False;False;178.0
2019-01-31 17:00:00+00:00;2019;1;5;31;31;3;737;89;17;True;2019-01-31;True;-7.55;1.11;166.1;144.11798721823843;False;False;False;False;166.1
2019-01-31 18:00:00+00:00;2019;1;5;31;31;3;738;90;18;True;2019-01-31;True;-8.82;1.28;89.9;77.52869477288944;False;False;False;False;89.9
2019-01-31 19:00:00+00:00;2019;1;5;31;31;3;739;91;19;True;2019-01-31;True;-9.16;1.25;90.6;78.44342550561777;False;False;False;False;90.6
2019-01-31 20:00:00+00:00;2019;1;5;31;31;3;740;92;20;True;2019-01-31;True;-8.41;0.76;84.7;81.04787312514893;False;False;False;False;84.7
2019-01-31 21:00:00+00:00;2019;1;5;31;31;3;741;93;21;True;2019-01-31;True;-7.07;1.3;82.2;67.38843443647322;False;False;False;False;82.2
2019-01-31 22:00:00+00:00;2019;1;5;31;31;3;742;94;22;True;2019-01-31;True;-6.3;0.73;62.0;45.42705005333897;False;False;False;False;62.0
2019-01-31 23:00:00+00:00;2019;1;5;31;31;3;743;95;23;True;2019-01-31;True;-5.35;1.84;59.8;44.68596755450082;False;False;False;False;59.8
2019-02-01 00:00:00+00:00;2019;2;5;32;1;4;744;96;0;True;2019-02-01;True;-4.43;1.71;47.8;46.442966180607954;False;False;False;False;47.8
2019-02-01 01:00:00+00:00;2019;2;5;32;1;4;745;97;1;True;2019-02-01;True;-4.13;1.55;55.2;44.01226254002487;False;False;False;False;55.2
2019-02-01 02:00:00+00:00;2019;2;5;32;1;4;746;98;2;True;2019-02-01;True;-4.11;1.73;50.4;46.43712305600542;False;False;False;False;50.4
2019-02-01 03:00:00+00:00;2019;2;5;32;1;4;747;99;3;True;2019-02-01;True;-3.83;1.83;56.8;46.09562797445455;False;False;False;False;56.8
2019-02-01 04:00:00+00:00;2019;2;5;32;1;4;748;100;4;True;2019-02-01;True;-3.3;1.58;46.3;45.77827166900273;False;False;False;False;46.3
2019-02-01 05:00:00+00:00;2019;2;5;32;1;4;749;101;5;True;2019-02-01;True;-3.16;1.8;45.2;45.14753363807198;False;False;False;False;45.2
2019-02-01 06:00:00+00:00;2019;2;5;32;1;4;750;102;6;True;2019-02-01;True;-3.05;1.54;53.6;47.92577262717075;False;False;False;False;53.6
2019-02-01 07:00:00+00:00;2019;2;5;32;1;4;751;103;7;True;2019-02-01;True;-2.7;1.23;55.9;61.45355012963277;False;False;False;False;55.9
2019-02-01 08:00:00+00:00;2019;2;5;32;1;4;752;104;8;True;2019-02-01;True;-2.56;3.55;64.4;66.12971595110244;False;False;False;False;64.4
2019-02-01 09:00:00+00:00;2019;2;5;32;1;4;753;105;9;True;2019-02-01;True;-2.49;16.0;152.6;148.26567361246208;False;False;False;False;152.6
2019-02-01 10:00:00+00:00;2019;2;5;32;1;4;754;106;10;True;2019-02-01;True;-2.31;40.58;148.5;129.91163502558743;False;False;False;False;148.5
2019-02-01 11:00:00+00:00;2019;2;5;32;1;4;755;107;11;True;2019-02-01;True;-2.02;65.58;149.1;137.21207270720492;False;False;False;False;149.1
2019-02-01 12:00:00+00:00;2019;2;5;32;1;4;756;108;12;True;2019-02-01;True;-1.79;73.4;136.5;137.2886114429089;False;False;False;False;136.5
2019-02-01 13:00:00+00:00;2019;2;5;32;1;4;757;109;13;True;2019-02-01;True;-1.59;49.66;158.0;127.87405914281656;True;False;True;False;158.0
2019-02-01 14:00:00+00:00;2019;2;5;32;1;4;758;110;14;True;2019-02-01;True;-1.48;37.48;142.5;118.64927276445336;False;False;False;False;142.5
2019-02-01 15:00:00+00:00;2019;2;5;32;1;4;759;111;15;True;2019-02-01;True;-1.38;21.65;134.7;116.29892192429072;False;False;False;False;134.7
2019-02-01 16:00:00+00:00;2019;2;5;32;1;4;760;112;16;True;2019-02-01;True;-1.37;2.09;136.9;124.37082617400836;False;False;False;False;136.9
2019-02-01 17:00:00+00:00;2019;2;5;32;1;4;761;113;17;True;2019-02-01;True;-1.41;0.14;132.2;108.32896758479906;False;False;False;False;132.2
2019-02-01 18:00:00+00:00;2019;2;5;32;1;4;762;114;18;True;2019-02-01;True;-1.46;0.13;62.4;62.45705553302442;False;False;False;False;62.4
2019-02-01 19:00:00+00:00;2019;2;5;32;1;4;763;115;19;True;2019-02-01;True;-1.53;0.34;61.0;55.43365615579597;False;False;False;False;61.0
2019-02-01 20:00:00+00:00;2019;2;5;32;1;4;764;116;20;True;2019-02-01;True;-1.62;0.58;72.3;63.3555515124144;False;False;False;False;72.3
2019-02-01 21:00:00+00:00;2019;2;5;32;1;4;765;117;21;True;2019-02-01;True;-1.64;0.55;68.5;58.49125031708865;False;False;False;False;68.5
2019-02-01 22:00:00+00:00;2019;2;5;32;1;4;766;118;22;True;2019-02-01;True;-1.66;0.51;43.9;34.076139816019335;False;False;False;False;43.9
2019-02-01 23:00:00+00:00;2019;2;5;32;1;4;767;119;23;True;2019-02-01;True;-1.7;0.71;38.3;33.65118278668643;False;False;False;False;38.3
2019-02-02 00:00:00+00:00;2019;2;5;33;2;5;768;120;0;False;2019-02-02;True;-1.69;0.99;39.5;36.07434102268378;False;False;False;False;39.5
2019-02-02 01:00:00+00:00;2019;2;5;33;2;5;769;121;1;False;2019-02-02;True;-1.65;1.04;39.9;37.59919401345925;False;False;False;False;39.9
2019-02-02 02:00:00+00:00;2019;2;5;33;2;5;770;122;2;False;2019-02-02;True;-1.48;1.44;50.8;37.77459964764776;False;False;False;False;50.8
2019-02-02 03:00:00+00:00;2019;2;5;33;2;5;771;123;3;False;2019-02-02;True;-1.36;1.86;50.8;40.78163880840866;False;False;False;False;50.8
2019-02-02 04:00:00+00:00;2019;2;5;33;2;5;772;124;4;False;2019-02-02;True;-1.33;1.48;42.7;38.94212496504436;False;False;False;False;42.7
2019-02-02 05:00:00+00:00;2019;2;5;33;2;5;773;125;5;False;2019-02-02;True;-1.28;1.4;40.0;41.44250106173746;False;False;False;False;40.0
2019-02-02 06:00:00+00:00;2019;2;5;33;2;5;774;126;6;False;2019-02-02;True;-1.21;1.59;41.2;40.8511732826322;False;False;False;False;41.2
2019-02-02 07:00:00+00:00;2019;2;5;33;2;5;775;127;7;False;2019-02-02;True;-1.07;1.49;56.2;54.26069111734719;False;False;False;False;56.2
2019-02-02 08:00:00+00:00;2019;2;5;33;2;5;776;128;8;False;2019-02-02;True;-0.75;4.84;58.8;50.20896832315916;False;False;False;False;58.8
2019-02-02 09:00:00+00:00;2019;2;5;33;2;5;777;129;9;False;2019-02-02;True;-0.38;24.35;56.3;45.16944700010965;False;False;False;False;56.3
2019-02-02 10:00:00+00:00;2019;2;5;33;2;5;778;130;10;False;2019-02-02;True;-0.2;42.25;52.3;43.7426925790346;False;False;False;False;52.3
2019-02-02 11:00:00+00:00;2019;2;5;33;2;5;779;131;11;False;2019-02-02;True;-0.02;54.37;55.4;43.43828635469463;False;False;False;False;55.4
2019-02-02 12:00:00+00:00;2019;2;5;33;2;5;780;132;12;False;2019-02-02;True;0.22;44.55;45.9;40.65978665912074;False;False;False;False;45.9
2019-02-02 13:00:00+00:00;2019;2;5;33;2;5;781;133;13;False;2019-02-02;True;0.57;51.41;47.9;37.42717504362707;False;False;False;False;47.9
2019-02-02 14:00:00+00:00;2019;2;5;33;2;5;782;134;14;False;2019-02-02;True;0.67;27.13;41.6;41.64990693998928;False;False;False;False;41.6
2019-02-02 15:00:00+00:00;2019;2;5;33;2;5;783;135;15;False;2019-02-02;True;0.62;15.19;43.3;42.08088405428016;False;False;False;False;43.3
2019-02-02 16:00:00+00:00;2019;2;5;33;2;5;784;136;16;False;2019-02-02;True;0.61;2.38;51.4;44.40319583146758;False;False;False;False;51.4
2019-02-02 17:00:00+00:00;2019;2;5;33;2;5;785;137;17;False;2019-02-02;True;0.52;0.23;45.2;42.04325950342152;False;False;False;False;45.2
2019-02-02 18:00:00+00:00;2019;2;5;33;2;5;786;138;18;False;2019-02-02;True;0.3;0.5;51.0;42.0618404312783;False;False;False;False;51.0
2019-02-02 19:00:00+00:00;2019;2;5;33;2;5;787;139;19;False;2019-02-02;True;0.24;0.4;52.6;39.99861394611254;False;False;False;False;52.6
2019-02-02 20:00:00+00:00;2019;2;5;33;2;5;788;140;20;False;2019-02-02;True;0.34;1.07;48.7;39.00729690371304;False;False;False;False;48.7
2019-02-02 21:00:00+00:00;2019;2;5;33;2;5;789;141;21;False;2019-02-02;True;0.29;1.19;53.1;41.97897090028904;False;False;False;False;53.1
2019-02-02 22:00:00+00:00;2019;2;5;33;2;5;790;142;22;False;2019-02-02;True;0.13;0.84;37.9;24.307862328922305;False;False;False;False;37.9
2019-02-02 23:00:00+00:00;2019;2;5;33;2;5;791;143;23;False;2019-02-02;True;0.13;1.41;34.1;24.90619882182545;False;False;False;False;34.1
2019-02-03 00:00:00+00:00;2019;2;5;34;3;6;792;144;0;False;2019-02-03;True;0.06;2.18;28.4;27.280724357842217;False;False;False;False;28.4
2019-02-03 01:00:00+00:00;2019;2;5;34;3;6;793;145;1;False;2019-02-03;True;0.03;3.31;37.2;25.15720517603928;False;False;False;False;37.2
2019-02-03 02:00:00+00:00;2019;2;5;34;3;6;794;146;2;False;2019-02-03;True;0.1;3.39;37.2;25.847964298013604;False;False;False;False;37.2
2019-02-03 03:00:00+00:00;2019;2;5;34;3;6;795;147;3;False;2019-02-03;True;0.21;3.39;29.9;27.728788477366383;False;False;False;False;29.9
2019-02-03 04:00:00+00:00;2019;2;5;34;3;6;796;148;4;False;2019-02-03;True;0.3;3.44;46.5;26.31612457929029;False;False;False;False;46.5
2019-02-03 05:00:00+00:00;2019;2;5;34;3;6;797;149;5;False;2019-02-03;True;0.42;3.38;29.7;28.84396550510861;False;False;False;False;29.7
2019-02-03 06:00:00+00:00;2019;2;5;34;3;6;798;150;6;False;2019-02-03;True;0.53;3.45;28.1;28.75217602405644;False;False;False;False;28.1
2019-02-03 07:00:00+00:00;2019;2;5;34;3;6;799;151;7;False;2019-02-03;True;0.72;3.6;34.2;35.92774493380264;False;False;False;False;34.2
2019-02-03 08:00:00+00:00;2019;2;5;34;3;6;800;152;8;False;2019-02-03;True;0.86;5.41;48.3;42.034731496016;False;False;False;False;48.3
2019-02-03 09:00:00+00:00;2019;2;5;34;3;6;801;153;9;False;2019-02-03;True;1.02;11.1;56.4;42.86533206798133;False;False;False;False;56.4
2019-02-03 10:00:00+00:00;2019;2;5;34;3;6;802;154;10;False;2019-02-03;True;1.14;25.86;49.2;42.44203906333244;False;False;False;False;49.2
2019-02-03 11:00:00+00:00;2019;2;5;34;3;6;803;155;11;False;2019-02-03;True;1.51;26.18;46.0;39.94382129853314;False;False;False;False;46.0
2019-02-03 12:00:00+00:00;2019;2;5;34;3;6;804;156;12;False;2019-02-03;True;1.87;60.0;40.8;34.92705742578906;False;False;False;False;40.8
2019-02-03 13:00:00+00:00;2019;2;5;34;3;6;805;157;13;False;2019-02-03;True;2.12;41.27;41.9;36.45527285935588;False;False;False;False;41.9
2019-02-03 14:00:00+00:00;2019;2;5;34;3;6;806;158;14;False;2019-02-03;True;2.27;26.96;50.9;35.339775793805615;False;False;False;False;50.9
2019-02-03 15:00:00+00:00;2019;2;5;34;3;6;807;159;15;False;2019-02-03;True;2.45;19.5;52.2;36.657523325479936;False;False;False;False;52.2
2019-02-03 16:00:00+00:00;2019;2;5;34;3;6;808;160;16;False;2019-02-03;True;2.57;1.59;52.8;35.015788819190014;False;False;False;False;52.8
2019-02-03 17:00:00+00:00;2019;2;5;34;3;6;809;161;17;False;2019-02-03;True;2.32;0.49;45.0;37.977770346691;False;False;False;False;45.0
2019-02-03 18:00:00+00:00;2019;2;5;34;3;6;810;162;18;False;2019-02-03;True;2.21;0.42;46.3;37.3941337854226;False;False;False;False;46.3
2019-02-03 19:00:00+00:00;2019;2;5;34;3;6;811;163;19;False;2019-02-03;True;1.92;0.7;49.1;39.62516381543143;False;False;False;False;49.1
2019-02-03 20:00:00+00:00;2019;2;5;34;3;6;812;164;20;False;2019-02-03;True;1.49;0.0;46.5;39.76290032097592;False;False;False;False;46.5
2019-02-03 21:00:00+00:00;2019;2;5;34;3;6;813;165;21;False;2019-02-03;True;1.31;0.0;44.3;41.18753180949099;False;False;False;False;44.3
2019-02-03 22:00:00+00:00;2019;2;5;34;3;6;814;166;22;False;2019-02-03;True;1.08;0.0;44.0;31.878693383969683;False;False;False;False;44.0
2019-02-03 23:00:00+00:00;2019;2;5;34;3;6;815;167;23;False;2019-02-03;True;0.85;0.12;33.5;33.720267621776294;False;False;False;False;33.5
2019-02-04 00:00:00+00:00;2019;2;6;35;4;0;816;0;0;True;2019-02-04;True;0.36;0.37;41.9;35.949108894854135;False;False;False;False;41.9
2019-02-04 01:00:00+00:00;2019;2;6;35;4;0;817;1;1;True;2019-02-04;True;0.01;0.42;33.9;33.91197554602454;False;False;False;False;33.9
2019-02-04 02:00:00+00:00;2019;2;6;35;4;0;818;2;2;True;2019-02-04;True;-0.26;0.43;38.0;34.774580678379344;False;False;False;False;38.0
2019-02-04 03:00:00+00:00;2019;2;6;35;4;0;819;3;3;True;2019-02-04;True;-0.32;1.15;50.9;36.15845686798445;False;False;False;False;50.9
2019-02-04 04:00:00+00:00;2019;2;6;35;4;0;820;4;4;True;2019-02-04;True;-0.45;1.41;45.3;39.63247187683631;False;False;False;False;45.3
2019-02-04 05:00:00+00:00;2019;2;6;35;4;0;821;5;5;True;2019-02-04;True;-0.84;1.36;44.8;37.24195110359566;False;False;False;False;44.8
2019-02-04 06:00:00+00:00;2019;2;6;35;4;0;822;6;6;True;2019-02-04;True;-1.16;1.46;41.6;40.39798363656628;False;False;False;False;41.6
2019-02-04 07:00:00+00:00;2019;2;6;35;4;0;823;7;7;True;2019-02-04;True;-1.38;1.47;63.6;56.20114429722432;False;False;False;False;63.6
2019-02-04 08:00:00+00:00;2019;2;6;35;4;0;824;8;8;True;2019-02-04;True;-1.49;8.39;58.9;50.28094858425645;False;False;False;False;58.9
2019-02-04 09:00:00+00:00;2019;2;6;35;4;0;825;9;9;True;2019-02-04;True;-1.91;26.81;127.8;133.08453465694345;False;False;False;False;127.8
2019-02-04 10:00:00+00:00;2019;2;6;35;4;0;826;10;10;True;2019-02-04;True;-1.98;59.91;136.1;130.3882838747583;False;False;False;False;136.1
2019-02-04 11:00:00+00:00;2019;2;6;35;4;0;827;11;11;True;2019-02-04;True;-2.01;79.41;130.1;133.12661481837014;False;False;False;False;130.1
2019-02-04 12:00:00+00:00;2019;2;6;35;4;0;828;12;12;True;2019-02-04;True;-2.05;72.68;126.7;127.1468281528294;False;False;False;False;126.7
2019-02-04 13:00:00+00:00;2019;2;6;35;4;0;829;13;13;True;2019-02-04;True;-2.4;49.78;135.5;134.4564588219327;False;False;False;False;135.5
2019-02-04 14:00:00+00:00;2019;2;6;35;4;0;830;14;14;True;2019-02-04;True;-2.54;35.61;132.8;129.05507625814866;False;False;False;False;132.8
2019-02-04 15:00:00+00:00;2019;2;6;35;4;0;831;15;15;True;2019-02-04;True;-2.76;15.24;140.4;127.44212777558587;False;False;False;False;140.4
2019-02-04 16:00:00+00:00;2019;2;6;35;4;0;832;16;16;True;2019-02-04;True;-2.97;5.28;127.6;125.8270044834382;False;False;False;False;127.6
2019-02-04 17:00:00+00:00;2019;2;6;35;4;0;833;17;17;True;2019-02-04;True;-3.14;0.52;124.6;109.55056333120558;False;False;False;False;124.6
2019-02-04 18:00:00+00:00;2019;2;6;35;4;0;834;18;18;True;2019-02-04;True;-3.7;0.56;63.7;57.37565786676514;False;False;False;False;63.7
2019-02-04 19:00:00+00:00;2019;2;6;35;4;0;835;19;19;True;2019-02-04;True;-4.3;0.14;58.7;58.92740169752284;False;False;False;False;58.7
2019-02-04 20:00:00+00:00;2019;2;6;35;4;0;836;20;20;True;2019-02-04;True;-4.61;0.32;57.0;56.99918947951193;False;False;False;False;57.0
2019-02-04 21:00:00+00:00;2019;2;6;35;4;0;837;21;21;True;2019-02-04;True;-4.67;0.48;61.6;60.87736490163502;False;False;False;False;61.6
2019-02-04 22:00:00+00:00;2019;2;6;35;4;0;838;22;22;True;2019-02-04;True;-4.75;0.45;31.6;35.23008992197383;False;False;False;False;31.6
2019-02-04 23:00:00+00:00;2019;2;6;35;4;0;839;23;23;True;2019-02-04;True;-4.51;0.77;35.1;37.865917961394295;False;False;False;False;35.1
2019-02-05 00:00:00+00:00;2019;2;6;36;5;1;840;24;0;True;2019-02-05;True;-4.02;2.24;40.8;38.750042171708486;False;False;False;False;40.8
2019-02-05 01:00:00+00:00;2019;2;6;36;5;1;841;25;1;True;2019-02-05;True;-3.68;2.2;38.3;37.90320942545488;False;False;False;False;38.3
2019-02-05 02:00:00+00:00;2019;2;6;36;5;1;842;26;2;True;2019-02-05;True;-3.12;1.7;36.5;36.58150050346391;False;False;False;False;36.5
2019-02-05 03:00:00+00:00;2019;2;6;36;5;1;843;27;3;True;2019-02-05;True;-2.39;1.83;37.0;37.536642974875335;False;False;False;False;37.0
2019-02-05 04:00:00+00:00;2019;2;6;36;5;1;844;28;4;True;2019-02-05;True;-2.02;2.03;45.7;34.455201294928514;False;False;False;False;45.7
2019-02-05 05:00:00+00:00;2019;2;6;36;5;1;845;29;5;True;2019-02-05;True;-1.79;2.06;40.5;37.31385216417869;False;False;False;False;40.5
2019-02-05 06:00:00+00:00;2019;2;6;36;5;1;846;30;6;True;2019-02-05;True;-1.31;1.89;33.3;35.91510517441195;False;False;False;False;33.3
2019-02-05 07:00:00+00:00;2019;2;6;36;5;1;847;31;7;True;2019-02-05;True;-1.27;1.24;39.8;44.80316920631485;False;False;False;False;39.8
2019-02-05 08:00:00+00:00;2019;2;6;36;5;1;848;32;8;True;2019-02-05;True;-1.42;8.59;53.4;50.138095842192;False;False;False;False;53.4
2019-02-05 09:00:00+00:00;2019;2;6;36;5;1;849;33;9;True;2019-02-05;True;-1.52;46.14;143.0;135.94125608506715;False;False;False;False;143.0
2019-02-05 10:00:00+00:00;2019;2;6;36;5;1;850;34;10;True;2019-02-05;True;-1.64;99.75;138.5;135.0049266764007;False;False;False;False;138.5
2019-02-05 11:00:00+00:00;2019;2;6;36;5;1;851;35;11;True;2019-02-05;True;-1.68;125.7;134.7;133.0170264122636;False;False;False;False;134.7
2019-02-05 12:00:00+00:00;2019;2;6;36;5;1;852;36;12;True;2019-02-05;True;-1.69;110.91;135.3;128.02945335442794;False;False;False;False;135.3
2019-02-05 13:00:00+00:00;2019;2;6;36;5;1;853;37;13;True;2019-02-05;True;-1.34;144.37;135.7;127.6222687601198;False;False;False;False;135.7
2019-02-05 14:00:00+00:00;2019;2;6;36;5;1;854;38;14;True;2019-02-05;True;-1.27;116.9;130.5;125.28048527235572;False;False;False;False;130.5
2019-02-05 15:00:00+00:00;2019;2;6;36;5;1;855;39;15;True;2019-02-05;True;-1.6;61.08;150.1;125.56215203202642;False;False;False;False;150.1
2019-02-05 16:00:00+00:00;2019;2;6;36;5;1;856;40;16;True;2019-02-05;True;-1.83;8.42;135.5;125.28174294180916;False;False;False;False;135.5
2019-02-05 17:00:00+00:00;2019;2;6;36;5;1;857;41;17;True;2019-02-05;True;-1.95;0.5;118.2;107.13218354534914;False;False;False;False;118.2
2019-02-05 18:00:00+00:00;2019;2;6;36;5;1;858;42;18;True;2019-02-05;True;-2.09;0.16;63.4;62.52639471274652;False;False;False;False;63.4
2019-02-05 19:00:00+00:00;2019;2;6;36;5;1;859;43;19;True;2019-02-05;True;-2.3;0.09;62.4;62.76714152746828;False;False;False;False;62.4
2019-02-05 20:00:00+00:00;2019;2;6;36;5;1;860;44;20;True;2019-02-05;True;-2.41;0.0;62.2;58.23932033451993;False;False;False;False;62.2
2019-02-05 21:00:00+00:00;2019;2;6;36;5;1;861;45;21;True;2019-02-05;True;-2.64;0.02;63.9;63.18256175870909;False;False;False;False;63.9
2019-02-05 22:00:00+00:00;2019;2;6;36;5;1;862;46;22;True;2019-02-05;True;-2.62;0.32;47.8;42.405927961565446;False;False;False;False;47.8
2019-02-05 23:00:00+00:00;2019;2;6;36;5;1;863;47;23;True;2019-02-05;True;-2.53;0.74;41.7;43.0820523484313;False;False;False;False;41.7
2019-02-06 00:00:00+00:00;2019;2;6;37;6;2;864;48;0;True;2019-02-06;True;-2.4;1.69;53.1;41.19496028993843;False;False;False;False;53.1
2019-02-06 01:00:00+00:00;2019;2;6;37;6;2;865;49;1;True;2019-02-06;True;-2.39;1.92;41.6;41.834684251027625;False;False;False;False;41.6
2019-02-06 02:00:00+00:00;2019;2;6;37;6;2;866;50;2;True;2019-02-06;True;-2.68;2.21;49.6;44.05356194494756;False;False;False;False;49.6
2019-02-06 03:00:00+00:00;2019;2;6;37;6;2;867;51;3;True;2019-02-06;True;-2.72;2.12;42.2;45.172290995013;False;False;False;False;42.2
2019-02-06 04:00:00+00:00;2019;2;6;37;6;2;868;52;4;True;2019-02-06;True;-2.38;2.19;48.8;43.51915988560138;False;False;False;False;48.8
2019-02-06 05:00:00+00:00;2019;2;6;37;6;2;869;53;5;True;2019-02-06;True;-2.31;1.86;40.8;42.97790506229845;False;False;False;False;40.8
2019-02-06 06:00:00+00:00;2019;2;6;37;6;2;870;54;6;True;2019-02-06;True;-2.15;1.37;43.4;43.44730852242197;False;False;False;False;43.4
2019-02-06 07:00:00+00:00;2019;2;6;37;6;2;871;55;7;True;2019-02-06;True;-1.98;0.41;51.9;50.38095610701505;False;False;False;False;51.9
2019-02-06 08:00:00+00:00;2019;2;6;37;6;2;872;56;8;True;2019-02-06;True;-1.55;4.25;65.8;61.33432047198501;False;False;False;False;65.8
2019-02-06 09:00:00+00:00;2019;2;6;37;6;2;873;57;9;True;2019-02-06;True;-1.12;20.19;143.1;143.03662185455218;False;False;False;False;143.1
2019-02-06 10:00:00+00:00;2019;2;6;37;6;2;874;58;10;True;2019-02-06;True;-0.8;49.08;139.4;125.14816576982804;False;False;False;False;139.4
2019-02-06 11:00:00+00:00;2019;2;6;37;6;2;875;59;11;True;2019-02-06;True;-0.53;73.82;129.4;125.15170323925705;False;False;False;False;129.4
2019-02-06 12:00:00+00:00;2019;2;6;37;6;2;876;60;12;True;2019-02-06;True;-0.9;74.39;134.3;124.33467295651138;False;False;False;False;134.3
2019-02-06 13:00:00+00:00;2019;2;6;37;6;2;877;61;13;True;2019-02-06;True;-0.94;54.51;136.1;120.10978928335508;False;False;False;False;136.1
2019-02-06 14:00:00+00:00;2019;2;6;37;6;2;878;62;14;True;2019-02-06;True;-0.7;27.23;133.9;125.9976281286506;False;False;False;False;133.9
2019-02-06 15:00:00+00:00;2019;2;6;37;6;2;879;63;15;True;2019-02-06;True;-1.24;15.35;140.6;132.38918641802874;False;False;False;False;140.6
2019-02-06 16:00:00+00:00;2019;2;6;37;6;2;880;64;16;True;2019-02-06;True;-2.29;4.9;140.0;134.9556055203125;False;False;False;False;140.0
2019-02-06 17:00:00+00:00;2019;2;6;37;6;2;881;65;17;True;2019-02-06;True;-3.58;0.22;123.0;120.9583927811144;False;False;False;False;123.0
2019-02-06 18:00:00+00:00;2019;2;6;37;6;2;882;66;18;True;2019-02-06;True;-5.06;0.06;70.3;71.51534419846865;False;False;False;False;70.3
2019-02-06 19:00:00+00:00;2019;2;6;37;6;2;883;67;19;True;2019-02-06;True;-5.94;0.08;91.3;72.22872432088245;False;False;False;False;91.3
2019-02-06 20:00:00+00:00;2019;2;6;37;6;2;884;68;20;True;2019-02-06;True;-6.71;0.21;82.3;77.36246927643259;False;False;False;False;82.3
