DATE;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday;DATE_YYYY_MM_DD;Holiday;Temperature;Solar_Irradiation;Power;Power_fitted;IS_Outlier;IS_Missing;IS_Missing_Outlier;IS_Repaired;Power_corrected;Power_original;Power_residuals;Power_fitted_TOW
2019-01-03 20:00:00+00:00;2019;1;1;3;3;3;68;92;20;True;2019-01-03;True;-5.44;2.7;37.8;70.73962303028262;True;False;True;False;37.8;37.8;32.93962303028262;70.73962303028262
2019-01-03 21:00:00+00:00;2019;1;1;3;3;3;69;93;21;True;2019-01-03;True;-5.47;2.15;40.2;61.67253268145165;False;False;False;False;40.2;40.2;21.472532681451646;61.67253268145165
2019-01-03 22:00:00+00:00;2019;1;1;3;3;3;70;94;22;True;2019-01-03;True;-5.3;2.76;31.9;43.611482997646455;False;False;False;False;31.9;31.9;11.711482997646456;43.611482997646455
2019-01-03 23:00:00+00:00;2019;1;1;3;3;3;71;95;23;True;2019-01-03;True;-5.32;2.66;33.5;44.967951133472106;False;False;False;False;33.5;33.5;11.467951133472106;44.967951133472106
2019-01-04 00:00:00+00:00;2019;1;1;4;4;4;72;96;0;True;2019-01-04;True;-5.39;4.91;38.2;48.588833102613584;False;False;False;False;38.2;38.2;10.388833102613582;48.588833102613584
2019-01-04 01:00:00+00:00;2019;1;1;4;4;4;73;97;1;True;2019-01-04;True;-5.45;4.77;31.6;47.17679900194872;False;False;False;False;31.6;31.6;15.576799001948721;47.17679900194872
2019-01-04 02:00:00+00:00;2019;1;1;4;4;4;74;98;2;True;2019-01-04;True;-5.45;5.07;39.2;49.903309415635924;False;False;False;False;39.2;39.2;10.703309415635921;49.903309415635924
2019-01-04 03:00:00+00:00;2019;1;1;4;4;4;75;99;3;True;2019-01-04;True;-5.53;5.16;39.3;46.071072038204505;False;False;False;False;39.3;39.3;6.771072038204508;46.071072038204505
2019-01-04 04:00:00+00:00;2019;1;1;4;4;4;76;100;4;True;2019-01-04;True;-5.82;5.11;38.8;48.11906426463451;False;False;False;False;38.8;38.8;9.319064264634513;48.11906426463451
2019-01-04 05:00:00+00:00;2019;1;1;4;4;4;77;101;5;True;2019-01-04;True;-6.17;5.3;35.6;51.31366894853784;False;False;False;False;35.6;35.6;15.713668948537837;51.31366894853784
2019-01-04 06:00:00+00:00;2019;1;1;4;4;4;78;102;6;True;2019-01-04;True;-6.4;4.87;40.1;54.32717692184522;False;False;False;False;40.1;40.1;14.22717692184522;54.32717692184522
2019-01-04 07:00:00+00:00;2019;1;1;4;4;4;79;103;7;True;2019-01-04;True;-6.66;4.98;72.2;71.28371534520734;False;False;False;False;72.2;72.2;-0.916284654792662;71.28371534520734
2019-01-04 08:00:00+00:00;2019;1;1;4;4;4;80;104;8;True;2019-01-04;True;-6.9;5.82;38.3;78.01254805304835;True;False;True;False;38.3;38.3;39.71254805304835;78.01254805304835
2019-01-04 09:00:00+00:00;2019;1;1;4;4;4;81;105;9;True;2019-01-04;True;-6.89;13.17;41.9;175.60579311897143;True;False;True;False;41.9;41.9;133.70579311897143;175.60579311897143
2019-01-04 10:00:00+00:00;2019;1;1;4;4;4;82;106;10;True;2019-01-04;True;-6.51;34.05;41.6;160.00162123234722;True;False;True;False;41.6;41.6;118.40162123234722;160.00162123234722
2019-01-04 11:00:00+00:00;2019;1;1;4;4;4;83;107;11;True;2019-01-04;True;-6.4;53.85;45.4;169.90695260587384;True;False;True;False;45.4;45.4;124.50695260587383;169.90695260587384
2019-01-04 12:00:00+00:00;2019;1;1;4;4;4;84;108;12;True;2019-01-04;True;-5.78;59.7;38.0;157.36301126483974;True;False;True;False;38.0;38.0;119.36301126483974;157.36301126483974
2019-01-04 13:00:00+00:00;2019;1;1;4;4;4;85;109;13;True;2019-01-04;True;-5.06;38.54;39.5;145.5037314695485;True;False;True;False;39.5;39.5;106.00373146954851;145.5037314695485
2019-01-04 14:00:00+00:00;2019;1;1;4;4;4;86;110;14;True;2019-01-04;True;-4.79;19.82;48.0;135.19152579389132;True;False;True;False;48.0;48.0;87.19152579389132;135.19152579389132
2019-01-04 15:00:00+00:00;2019;1;1;4;4;4;87;111;15;True;2019-01-04;True;-4.69;4.52;40.5;135.7258754645439;True;False;True;False;40.5;40.5;95.22587546454389;135.7258754645439
2019-01-04 16:00:00+00:00;2019;1;1;4;4;4;88;112;16;True;2019-01-04;True;-4.62;2.24;36.1;140.3593346836318;True;False;True;False;36.1;36.1;104.2593346836318;140.3593346836318
2019-01-04 17:00:00+00:00;2019;1;1;4;4;4;89;113;17;True;2019-01-04;True;-4.58;2.05;34.9;122.12995794200442;True;False;True;False;34.9;34.9;87.22995794200443;122.12995794200442
2019-01-04 18:00:00+00:00;2019;1;1;4;4;4;90;114;18;True;2019-01-04;True;-4.43;0.99;44.3;62.82396512338485;False;False;False;False;44.3;44.3;18.523965123384855;62.82396512338485
2019-01-04 19:00:00+00:00;2019;1;1;4;4;4;91;115;19;True;2019-01-04;True;-4.22;1.33;36.1;61.58498936878854;True;False;False;False;36.1;36.1;25.48498936878854;61.58498936878854
2019-01-04 20:00:00+00:00;2019;1;1;4;4;4;92;116;20;True;2019-01-04;True;-4.02;0.43;36.5;71.45640393892559;True;False;True;False;36.5;36.5;34.95640393892559;71.45640393892559
2019-01-04 21:00:00+00:00;2019;1;1;4;4;4;93;117;21;True;2019-01-04;True;-3.85;0.3;37.9;65.0816617684083;True;False;False;False;37.9;37.9;27.181661768408297;65.0816617684083
2019-01-04 22:00:00+00:00;2019;1;1;4;4;4;94;118;22;True;2019-01-04;True;-3.78;0.39;33.5;38.21289087670182;False;False;False;False;33.5;33.5;4.71289087670182;38.21289087670182
