DATE;Holiday;Temperature;Solar_Irradiation;Power;DATE_YYYY_MM_DD;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday;slope_Temp;slope_Irrad;intercept;minimum;Power_fitted;Power_residuals;IS_Outlier
2019-01-01 15:00:00+00:00;True;2.32;5.74;36.1;2019-01-01;2019;1;1;1;1;1;15;39;15;True;-5.283018838268019;-0.0789407792056158;121.46329371864516;0.2006776874511518;108.75356994122312;72.65356994122311;True
2019-01-01 16:00:00+00:00;True;2.3;2.83;33.1;2019-01-01;2019;1;1;1;1;1;16;40;16;True;-5.406489327609389;-0.0813772480747945;117.27381147570684;3.511893566638608;104.60858841015357;71.50858841015358;True
2019-01-01 17:00:00+00:00;True;2.36;1.9;32.2;2019-01-01;2019;1;1;1;1;1;17;41;17;True;-4.74050318013769;-0.1000328408585533;99.2945166313694;0.2437469941104135;87.9168667286132;55.7168667286132;True
2019-01-01 18:00:00+00:00;True;2.25;2.25;36.4;2019-01-01;2019;1;1;1;1;1;18;42;18;True;-2.6652401296565844;-0.0585875670622646;56.27439140642301;0.5297277817963915;50.1457790888056;13.745779088805598;False
2019-01-01 19:00:00+00:00;True;2.11;2.25;33.2;2019-01-01;2019;1;1;1;1;1;19;43;19;True;-2.6083761924540063;-0.4267007689584655;56.49692821094652;4.851843639688675;50.033177714712025;16.833177714712022;False
2019-01-01 20:00:00+00:00;True;1.98;2.24;31.8;2019-01-01;2019;1;1;1;1;1;20;44;20;True;-2.673417635102836;-1.21050930559255;51.85439617131343;1.2861009591882937;43.84948840928251;12.049488409282507;False
2019-01-01 21:00:00+00:00;True;1.76;1.67;33.1;2019-01-01;2019;1;1;1;1;1;21;45;21;True;-3.172357011971815;-0.3346519341923004;55.40049499438434;2.4352114419167115;49.2582779232128;16.1582779232128;False
2019-01-01 22:00:00+00:00;True;1.62;1.56;25.2;2019-01-01;2019;1;1;1;1;1;22;46;22;True;-2.3102866777591053;-2.370261477638743e-10;35.87005965647202;0.0701028318276021;32.127395238132515;6.927395238132515;False
2019-01-01 23:00:00+00:00;True;1.71;1.4;23.7;2019-01-01;2019;1;1;1;1;1;23;47;23;True;-2.728821866973227;-0.6923352158220922;37.024921168949554;2.5192740362077366;31.389366474274407;7.689366474274408;False
2019-01-02 00:00:00+00:00;True;1.67;2.2;29.7;2019-01-02;2019;1;1;2;2;2;24;48;0;True;-2.476459507550653;-0.3062971037939377;35.05650402574782;0.0993335439391403;30.24696301979157;0.5469630197915691;False
2019-01-02 01:00:00+00:00;True;1.8;3.15;25.6;2019-01-02;2019;1;1;2;2;2;25;49;1;True;-2.703316371127614;-0.5160852230344198;36.27255120772711;1.8989988014454275;29.780913287138986;4.180913287138985;False
2019-01-02 02:00:00+00:00;True;1.8;3.31;26.8;2019-01-02;2019;1;1;2;2;2;26;50;2;True;-2.4779038916925447;-4.3281468306466656e-06;37.40028466994186;1.6391564173464626;32.94004333872927;6.140043338729267;False
2019-01-02 03:00:00+00:00;True;1.23;2.92;30.1;2019-01-02;2019;1;1;2;2;2;27;51;3;True;-2.770688958708354;-0.0856940923066494;37.06213942865431;0.5238827229987936;33.40396525990762;3.3039652599076206;False
2019-01-02 04:00:00+00:00;True;0.77;3.52;28.6;2019-01-02;2019;1;1;2;2;2;28;52;4;True;-2.878066642254925;-2.713259029573205e-11;36.57516203503463;6.120914760634261;34.359050720402834;5.759050720402833;False
2019-01-02 05:00:00+00:00;True;0.58;3.55;27.7;2019-01-02;2019;1;1;2;2;2;29;53;5;True;-2.7357375220961937;-0.0034297656883558;36.61750029161243;0.6261260747042267;35.018596860602976;7.318596860602977;False
2019-01-02 06:00:00+00:00;True;0.35;3.56;27.9;2019-01-02;2019;1;1;2;2;2;30;54;6;True;-2.590806812913702;-0.0092120794210625;37.86823285010914;1.7867845330522805;36.92865546285036;9.02865546285036;False
2019-01-02 07:00:00+00:00;True;0.31;3.13;44.6;2019-01-02;2019;1;1;2;2;2;31;55;7;True;-2.7340483731052028;-0.0038955894515865;45.34194916601025;0.111351693590978;44.48220097536417;-0.11779902463582914;False
2019-01-02 08:00:00+00:00;True;0.32;3.92;36.3;2019-01-02;2019;1;1;2;2;2;32;56;8;True;-3.344392574916174;-5.579481754467775e-07;56.2441913262023;5.104669218795634;55.17398351507228;18.873983515072283;False
2019-01-02 09:00:00+00:00;True;0.25;13.73;35.5;2019-01-02;2019;1;1;2;2;2;33;57;9;True;-5.550744248787168;-0.1031723232639872;138.63223342918783;3.170486113058369;135.8279913685765;100.3279913685765;True
2019-01-02 10:00:00+00:00;True;0.42;26.82;36.9;2019-01-02;2019;1;1;2;2;2;34;58;10;True;-5.75429838768941;-0.0141463360170141;121.13719270693666;8.227476054862128;118.34098265213079;81.4409826521308;True
2019-01-02 11:00:00+00:00;True;0.33;51.22;43.2;2019-01-02;2019;1;1;2;2;2;35;59;11;True;-5.687775961684285;-0.0367247667166535;124.96824118234396;2.89752786010813;121.21023256376115;78.01023256376115;True
2019-01-02 12:00:00+00:00;True;0.14;38.76;33.2;2019-01-02;2019;1;1;2;2;2;36;60;12;True;-5.206783052535199;-0.0078506683585639;118.28093626107984;2.470224508989821;117.24769472814698;84.04769472814698;True
2019-01-02 13:00:00+00:00;True;-0.23;46.49;33.6;2019-01-02;2019;1;1;2;2;2;37;61;13;True;-5.17626321822252;-0.0012567415238935;114.1520107681216;0.101973400862812;115.28412539486698;81.68412539486698;True
2019-01-02 14:00:00+00:00;True;-1.13;22.3;38.6;2019-01-02;2019;1;1;2;2;2;38;62;14;True;-5.213641240861912;-0.0350567659643486;123.22628479663126;11.326598443373491;128.33593351780024;89.73593351780025;True
2019-01-02 15:00:00+00:00;True;-1.53;8.14;38.4;2019-01-02;2019;1;1;2;2;2;39;63;15;True;-5.14375218843781;-0.1587829510610041;127.7523485085096;8.624383414401395;134.32979613518287;95.92979613518287;True
2019-01-02 16:00:00+00:00;True;-1.78;2.34;44.3;2019-01-02;2019;1;1;2;2;2;40;64;16;True;-5.290082235691207;-0.1675009482950698;123.93673744930254;10.053520406466474;132.96113160982242;88.66113160982242;True
2019-01-02 17:00:00+00:00;True;-2.13;1.38;39.3;2019-01-02;2019;1;1;2;2;2;41;65;17;True;-4.444127628991637;-0.4154107581764012;105.19553337235509;7.135367653656798;114.08825837582384;74.78825837582384;True
2019-01-02 18:00:00+00:00;True;-2.31;1.03;38.8;2019-01-02;2019;1;1;2;2;2;42;66;18;True;-2.9920797792162097;-0.1893756964737564;58.64644226971932;4.1009353676270015;65.3630895923408;26.563089592340802;False
2019-01-02 19:00:00+00:00;True;-2.64;1.18;39.8;2019-01-02;2019;1;1;2;2;2;43;67;19;True;-2.9306752731756505;-0.2864566671417981;55.00035440924766;0.6023087889730158;62.39931826320406;22.59931826320406;False
2019-01-02 20:00:00+00:00;True;-2.94;1.49;42.0;2019-01-02;2019;1;1;2;2;2;44;68;20;True;-3.1012069338335646;-0.7482111226733162;56.3177609841813;1.8707877398591333;64.32047479686874;22.320474796868737;False
2019-01-02 21:00:00+00:00;True;-3.33;1.36;35.8;2019-01-02;2019;1;1;2;2;2;45;69;21;True;-2.5393764044657754;-1.3271102826685932;49.53661472785832;3.341454614898717;56.187868170300064;20.387868170300067;False
2019-01-02 22:00:00+00:00;True;-3.67;1.68;32.8;2019-01-02;2019;1;1;2;2;2;46;70;22;True;-2.165289042177639;-1.1425653427698504e-06;37.27498525772703;1.1848613675836073;45.22159412300919;12.421594123009193;False
2019-01-02 23:00:00+00:00;True;-3.55;2.4;31.8;2019-01-02;2019;1;1;2;2;2;47;71;23;True;-2.39093092950608;-0.0913240055997524;36.352519982537785;3.983680406653571;44.62114716884496;12.821147168844963;False
2019-01-03 00:00:00+00:00;True;-3.88;4.09;29.0;2019-01-03;2019;1;1;3;3;3;48;72;0;True;-2.4828497295569547;-0.0002554399988475;36.8309368171998;0.8350479902990116;46.46334901828549;17.46334901828549;False
2019-01-03 01:00:00+00:00;True;-4.1;4.76;32.1;2019-01-03;2019;1;1;3;3;3;49;73;1;True;-2.577761887736859;-0.0172309781630472;37.33259572699115;2.00103260637966;47.81940001065617;15.719400010656166;False
2019-01-03 02:00:00+00:00;True;-4.38;4.94;32.8;2019-01-03;2019;1;1;3;3;3;50;74;2;True;-2.295748610456379;-3.67249033023312e-08;36.81023278058283;0.097601698105054;46.86561151296075;14.06561151296075;False
2019-01-03 03:00:00+00:00;True;-4.42;5.55;32.6;2019-01-03;2019;1;1;3;3;3;51;75;3;True;-2.5161207422563887;-1.435550799003663;42.02832331620728;5.992597768882862;45.182270062510185;12.582270062510183;False
2019-01-03 04:00:00+00:00;True;-4.54;5.53;34.9;2019-01-03;2019;1;1;3;3;3;52;76;4;True;-2.5056776146296538;-0.2940874643712601;40.49995112552594;6.260702488884709;50.2494238179715;15.349423817971498;False
2019-01-03 05:00:00+00:00;True;-4.54;5.45;38.4;2019-01-03;2019;1;1;3;3;3;53;77;5;True;-2.3499638350484444;-0.0476862223385121;37.034723666046034;6.270417344942633;47.443669565421075;9.043669565421077;False
2019-01-03 06:00:00+00:00;True;-4.36;5.22;34.2;2019-01-03;2019;1;1;3;3;3;54;78;6;True;-2.361061904101267;-0.0244265058570136;39.26931076417054;7.641727146075548;49.43603430547845;15.236034305478448;False
2019-01-03 07:00:00+00:00;True;-4.37;4.77;62.0;2019-01-03;2019;1;1;3;3;3;55;79;7;True;-2.5293930727236886;-0.0220798152059257;46.02031380477772;0.0158795672514531;56.96844081404797;-5.031559185952027;False
2019-01-03 08:00:00+00:00;True;-4.37;4.81;46.3;2019-01-03;2019;1;1;3;3;3;56;80;8;True;-3.400480270452305;-0.0092901024436548;59.620230271201294;0.0546532472718916;74.43564366032389;28.135643660323893;False
2019-01-03 09:00:00+00:00;True;-4.32;10.57;43.8;2019-01-03;2019;1;1;3;3;3;57;81;9;True;-5.7527871121353735;-0.0695305845144502;136.59645597126217;7.575438124170657;160.71355801736925;116.91355801736925;True
2019-01-03 10:00:00+00:00;True;-4.25;33.52;40.2;2019-01-03;2019;1;1;3;3;3;58;82;10;True;-5.46744572703755;-0.033455138009439;122.12944911227343;4.399614550727449;144.2446772261066;104.0446772261066;True
2019-01-03 11:00:00+00:00;True;-4.34;36.51;42.4;2019-01-03;2019;1;1;3;3;3;59;83;11;True;-5.847018590481647;-0.0498419079580421;131.57372212591417;2.730352897483628;155.1300547490564;112.73005474905639;True
2019-01-03 12:00:00+00:00;True;-4.22;49.86;43.1;2019-01-03;2019;1;1;3;3;3;60;84;12;True;-5.681623318401665;-0.0042801683355806;116.91163220581996;1.2987520213254726;140.67467341626295;97.57467341626295;True
2019-01-03 13:00:00+00:00;True;-4.3;35.16;42.8;2019-01-03;2019;1;1;3;3;3;61;85;13;True;-5.465924829485506;-0.0339394968972509;124.9895467114303;0.8404706074631257;147.29971076731061;104.49971076731062;True
2019-01-03 14:00:00+00:00;True;-4.58;21.21;42.6;2019-01-03;2019;1;1;3;3;3;62;86;14;True;-5.171112846742729;-0.0383742359629761;120.92488612622692;0.1473564092141215;143.7946654195339;101.19466541953392;True
2019-01-03 15:00:00+00:00;True;-4.84;6.15;40.2;2019-01-03;2019;1;1;3;3;3;63;87;15;True;-5.173247381073745;-0.0344594567878505;122.68175315797669;1.0375992455772047;147.50834482312834;107.30834482312834;True
2019-01-03 16:00:00+00:00;True;-4.98;2.88;44.5;2019-01-03;2019;1;1;3;3;3;64;88;16;True;-5.213494984729979;-0.1277873086155853;125.87031636041252;3.217943220799606;151.46549393555495;106.96549393555495;True
2019-01-03 17:00:00+00:00;True;-5.33;2.21;41.5;2019-01-03;2019;1;1;3;3;3;65;89;17;True;-4.487506374097737;-0.4327194935840132;110.54571359749886;5.0645306098316825;133.50781249061913;92.00781249061913;True
2019-01-03 18:00:00+00:00;True;-5.52;1.69;40.3;2019-01-03;2019;1;1;3;3;3;66;90;18;True;-2.3207070701338592;-0.3566992702318928;57.88504359306992;1.907426543990888;70.09252485351692;29.792524853516923;False
2019-01-03 19:00:00+00:00;True;-5.35;1.34;44.8;2019-01-03;2019;1;1;3;3;3;67;91;19;True;-2.617226100126988;-0.7731510999711958;54.73203887215253;1.0393824065030892;67.69817603387052;22.898176033870527;False
2019-01-03 20:00:00+00:00;True;-5.44;2.7;37.8;2019-01-03;2019;1;1;3;3;3;68;92;20;True;-3.1204206082131685;-0.4986816711620663;54.740980763866666;0.0226312414311827;70.36962836040873;32.56962836040873;True
2019-01-03 21:00:00+00:00;True;-5.47;2.15;40.2;2019-01-03;2019;1;1;3;3;3;69;93;21;True;-2.5858854854415494;-2.2525456119601373;52.20082960991648;4.743584430763153;61.502650149567465;21.302650149567462;False
2019-01-03 22:00:00+00:00;True;-5.3;2.76;31.9;2019-01-03;2019;1;1;3;3;3;70;94;22;True;-1.8801313627545269;-2.16615365753862e-09;33.654887448720885;0.1008319660209771;43.61958366534129;11.71958366534129;False
2019-01-03 23:00:00+00:00;True;-5.32;2.66;33.5;2019-01-03;2019;1;1;3;3;3;71;95;23;True;-2.021592442590721;-1.064296483003585e-09;34.21660091135006;4.86461625973731;44.97147270310167;11.471472703101668;False
