DATE;Holiday;Temperature;Solar_Irradiation;Power;DATE_YYYY_MM_DD;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday
2019-07-04 15:00:00+00:00;True;16.99;491.16;0.2;2019-07-04;2019;7;27;185;4;3;4431;87;15;True
2019-07-04 16:00:00+00:00;True;16.26;259.11;10.1;2019-07-04;2019;7;27;185;4;3;4432;88;16;True
2019-07-04 17:00:00+00:00;True;16.29;357.01;12.2;2019-07-04;2019;7;27;185;4;3;4433;89;17;True
2019-07-04 18:00:00+00:00;True;15.53;182.07;0.1;2019-07-04;2019;7;27;185;4;3;4434;90;18;True
2019-07-04 19:00:00+00:00;True;14.86;132.83;0.1;2019-07-04;2019;7;27;185;4;3;4435;91;19;True
2019-07-04 20:00:00+00:00;True;13.67;17.61;11.1;2019-07-04;2019;7;27;185;4;3;4436;92;20;True
2019-07-04 21:00:00+00:00;True;12.99;2.91;1.1;2019-07-04;2019;7;27;185;4;3;4437;93;21;True
2019-07-04 22:00:00+00:00;True;12.37;1.83;3.1;2019-07-04;2019;7;27;185;4;3;4438;94;22;True
2019-07-04 23:00:00+00:00;True;11.8;1.23;12.0;2019-07-04;2019;7;27;185;4;3;4439;95;23;True
2019-07-05 00:00:00+00:00;True;10.84;1.5;11.4;2019-07-05;2019;7;27;186;5;4;4440;96;0;True
2019-07-05 01:00:00+00:00;True;10.52;1.16;0.1;2019-07-05;2019;7;27;186;5;4;4441;97;1;True
2019-07-05 02:00:00+00:00;True;10.48;1.08;0.1;2019-07-05;2019;7;27;186;5;4;4442;98;2;True
2019-07-05 03:00:00+00:00;True;10.55;3.53;1.4;2019-07-05;2019;7;27;186;5;4;4443;99;3;True
2019-07-05 04:00:00+00:00;True;10.09;20.84;0.1;2019-07-05;2019;7;27;186;5;4;4444;100;4;True
2019-07-05 05:00:00+00:00;True;10.38;48.5;2.5;2019-07-05;2019;7;27;186;5;4;4445;101;5;True
2019-07-05 06:00:00+00:00;True;11.1;51.18;0.1;2019-07-05;2019;7;27;186;5;4;4446;102;6;True
2019-07-05 07:00:00+00:00;True;11.42;93.97;0.1;2019-07-05;2019;7;27;186;5;4;4447;103;7;True
2019-07-05 08:00:00+00:00;True;11.68;258.93;14.9;2019-07-05;2019;7;27;186;5;4;4448;104;8;True
2019-07-05 09:00:00+00:00;True;13.26;364.16;2.5;2019-07-05;2019;7;27;186;5;4;4449;105;9;True
2019-07-05 10:00:00+00:00;True;12.84;104.89;1.2;2019-07-05;2019;7;27;186;5;4;4450;106;10;True
2019-07-05 11:00:00+00:00;True;13.18;300.16;7.0;2019-07-05;2019;7;27;186;5;4;4451;107;11;True
2019-07-05 12:00:00+00:00;True;12.85;376.26;10.5;2019-07-05;2019;7;27;186;5;4;4452;108;12;True
2019-07-05 13:00:00+00:00;True;13.74;810.85;12.3;2019-07-05;2019;7;27;186;5;4;4453;109;13;True
2019-07-05 14:00:00+00:00;True;14.19;582.4;2.8;2019-07-05;2019;7;27;186;5;4;4454;110;14;True
2019-07-05 15:00:00+00:00;True;13.54;278.79;1.2;2019-07-05;2019;7;27;186;5;4;4455;111;15;True
2019-07-05 16:00:00+00:00;True;10.61;255.31;14.0;2019-07-05;2019;7;27;186;5;4;4456;112;16;True
2019-07-05 17:00:00+00:00;True;11.3;191.68;1.3;2019-07-05;2019;7;27;186;5;4;4457;113;17;True
2019-07-05 18:00:00+00:00;True;11.07;182.02;1.1;2019-07-05;2019;7;27;186;5;4;4458;114;18;True
2019-07-05 19:00:00+00:00;True;10.87;53.91;1.2;2019-07-05;2019;7;27;186;5;4;4459;115;19;True
2019-07-05 20:00:00+00:00;True;10.61;25.44;1.2;2019-07-05;2019;7;27;186;5;4;4460;116;20;True
2019-07-05 21:00:00+00:00;True;10.22;1.95;1.5;2019-07-05;2019;7;27;186;5;4;4461;117;21;True
2019-07-05 22:00:00+00:00;True;9.72;1.61;8.5;2019-07-05;2019;7;27;186;5;4;4462;118;22;True
2019-07-05 23:00:00+00:00;True;9.49;1.94;0.1;2019-07-05;2019;7;27;186;5;4;4463;119;23;True
2019-07-06 00:00:00+00:00;True;9.5;1.57;0.1;2019-07-06;2019;7;27;187;6;5;4464;120;0;False
2019-07-06 01:00:00+00:00;True;9.15;1.02;0.1;2019-07-06;2019;7;27;187;6;5;4465;121;1;False
2019-07-06 02:00:00+00:00;True;8.92;1.14;0.1;2019-07-06;2019;7;27;187;6;5;4466;122;2;False
2019-07-06 03:00:00+00:00;True;8.93;5.21;1.1;2019-07-06;2019;7;27;187;6;5;4467;123;3;False
2019-07-06 04:00:00+00:00;True;9.03;22.54;1.9;2019-07-06;2019;7;27;187;6;5;4468;124;4;False
2019-07-06 05:00:00+00:00;True;9.22;69.79;0.1;2019-07-06;2019;7;27;187;6;5;4469;125;5;False
2019-07-06 06:00:00+00:00;True;9.92;155.01;0.0;2019-07-06;2019;7;27;187;6;5;4470;126;6;False
2019-07-06 07:00:00+00:00;True;10.51;154.11;8.3;2019-07-06;2019;7;27;187;6;5;4471;127;7;False
2019-07-06 08:00:00+00:00;True;10.73;167.54;3.6;2019-07-06;2019;7;27;187;6;5;4472;128;8;False
2019-07-06 09:00:00+00:00;True;10.21;92.4;14.5;2019-07-06;2019;7;27;187;6;5;4473;129;9;False
2019-07-06 10:00:00+00:00;True;10.43;125.99;1.8;2019-07-06;2019;7;27;187;6;5;4474;130;10;False
2019-07-06 11:00:00+00:00;True;10.47;151.81;3.0;2019-07-06;2019;7;27;187;6;5;4475;131;11;False
2019-07-06 12:00:00+00:00;True;10.78;186.76;1.9;2019-07-06;2019;7;27;187;6;5;4476;132;12;False
2019-07-06 13:00:00+00:00;True;10.73;93.52;5.4;2019-07-06;2019;7;27;187;6;5;4477;133;13;False
2019-07-06 14:00:00+00:00;True;10.89;244.61;11.9;2019-07-06;2019;7;27;187;6;5;4478;134;14;False
2019-07-06 15:00:00+00:00;True;11.79;313.92;10.7;2019-07-06;2019;7;27;187;6;5;4479;135;15;False
2019-07-06 16:00:00+00:00;True;12.09;158.19;1.7;2019-07-06;2019;7;27;187;6;5;4480;136;16;False
2019-07-06 17:00:00+00:00;True;12.43;108.35;4.1;2019-07-06;2019;7;27;187;6;5;4481;137;17;False
2019-07-06 18:00:00+00:00;True;12.9;39.04;3.4;2019-07-06;2019;7;27;187;6;5;4482;138;18;False
2019-07-06 19:00:00+00:00;True;12.91;15.24;1.3;2019-07-06;2019;7;27;187;6;5;4483;139;19;False
2019-07-06 20:00:00+00:00;True;12.39;11.99;10.9;2019-07-06;2019;7;27;187;6;5;4484;140;20;False
2019-07-06 21:00:00+00:00;True;11.88;2.94;1.2;2019-07-06;2019;7;27;187;6;5;4485;141;21;False
2019-07-06 22:00:00+00:00;True;11.69;0.21;2.9;2019-07-06;2019;7;27;187;6;5;4486;142;22;False
2019-07-06 23:00:00+00:00;True;11.48;2.35;10.8;2019-07-06;2019;7;27;187;6;5;4487;143;23;False
2019-07-07 00:00:00+00:00;True;11.61;3.84;5.6;2019-07-07;2019;7;27;188;7;6;4488;144;0;False
2019-07-07 01:00:00+00:00;True;11.45;1.73;0.1;2019-07-07;2019;7;27;188;7;6;4489;145;1;False
2019-07-07 02:00:00+00:00;True;11.46;0.64;10.3;2019-07-07;2019;7;27;188;7;6;4490;146;2;False
2019-07-07 03:00:00+00:00;True;11.32;4.74;2.2;2019-07-07;2019;7;27;188;7;6;4491;147;3;False
2019-07-07 04:00:00+00:00;True;11.08;34.69;10.1;2019-07-07;2019;7;27;188;7;6;4492;148;4;False
2019-07-07 05:00:00+00:00;True;11.29;97.27;1.9;2019-07-07;2019;7;27;188;7;6;4493;149;5;False
2019-07-07 06:00:00+00:00;True;12.57;232.76;1.4;2019-07-07;2019;7;27;188;7;6;4494;150;6;False
2019-07-07 07:00:00+00:00;True;13.37;266.02;6.8;2019-07-07;2019;7;27;188;7;6;4495;151;7;False
2019-07-07 08:00:00+00:00;True;14.52;394.3;1.8;2019-07-07;2019;7;27;188;7;6;4496;152;8;False
2019-07-07 09:00:00+00:00;True;15.65;409.78;3.1;2019-07-07;2019;7;27;188;7;6;4497;153;9;False
2019-07-07 10:00:00+00:00;True;16.23;240.18;2.9;2019-07-07;2019;7;27;188;7;6;4498;154;10;False
2019-07-07 11:00:00+00:00;True;14.92;211.89;11.7;2019-07-07;2019;7;27;188;7;6;4499;155;11;False
2019-07-07 12:00:00+00:00;True;15.49;635.74;0.1;2019-07-07;2019;7;27;188;7;6;4500;156;12;False
2019-07-07 13:00:00+00:00;True;15.39;501.61;0.1;2019-07-07;2019;7;27;188;7;6;4501;157;13;False
2019-07-07 14:00:00+00:00;True;16.32;823.25;0.1;2019-07-07;2019;7;27;188;7;6;4502;158;14;False
2019-07-07 15:00:00+00:00;True;16.96;476.17;0.1;2019-07-07;2019;7;27;188;7;6;4503;159;15;False
2019-07-07 16:00:00+00:00;True;17.31;375.07;10.6;2019-07-07;2019;7;27;188;7;6;4504;160;16;False
2019-07-07 17:00:00+00:00;True;17.21;237.52;0.1;2019-07-07;2019;7;27;188;7;6;4505;161;17;False
2019-07-07 18:00:00+00:00;True;16.36;82.04;0.0;2019-07-07;2019;7;27;188;7;6;4506;162;18;False
2019-07-07 19:00:00+00:00;True;14.07;36.59;10.6;2019-07-07;2019;7;27;188;7;6;4507;163;19;False
2019-07-07 20:00:00+00:00;True;13.22;27.68;0.4;2019-07-07;2019;7;27;188;7;6;4508;164;20;False
2019-07-07 21:00:00+00:00;True;12.64;3.82;12.6;2019-07-07;2019;7;27;188;7;6;4509;165;21;False
2019-07-07 22:00:00+00:00;True;12.47;2.33;0.7;2019-07-07;2019;7;27;188;7;6;4510;166;22;False
2019-07-07 23:00:00+00:00;True;12.27;3.15;0.0;2019-07-07;2019;7;27;188;7;6;4511;167;23;False
2019-07-08 00:00:00+00:00;True;12.03;0.37;0.1;2019-07-08;2019;7;28;189;8;0;4512;0;0;True
2019-07-08 01:00:00+00:00;True;11.82;0.19;4.1;2019-07-08;2019;7;28;189;8;0;4513;1;1;True
2019-07-08 02:00:00+00:00;True;11.9;0.39;13.2;2019-07-08;2019;7;28;189;8;0;4514;2;2;True
2019-07-08 04:00:00+00:00;True;11.72;21.45;0.1;2019-07-08;2019;7;28;189;8;0;4516;4;4;True
2019-07-08 05:00:00+00:00;True;12.49;208.26;0.1;2019-07-08;2019;7;28;189;8;0;4517;5;5;True
2019-07-08 06:00:00+00:00;True;13.81;337.55;12.3;2019-07-08;2019;7;28;189;8;0;4518;6;6;True
2019-07-08 07:00:00+00:00;True;14.47;393.39;0.1;2019-07-08;2019;7;28;189;8;0;4519;7;7;True
2019-07-08 08:00:00+00:00;True;15.04;356.85;6.1;2019-07-08;2019;7;28;189;8;0;4520;8;8;True
2019-07-08 09:00:00+00:00;True;16.08;734.5;0.1;2019-07-08;2019;7;28;189;8;0;4521;9;9;True
2019-07-08 10:00:00+00:00;True;16.76;482.71;0.1;2019-07-08;2019;7;28;189;8;0;4522;10;10;True
2019-07-08 11:00:00+00:00;True;17.0;728.96;7.2;2019-07-08;2019;7;28;189;8;0;4523;11;11;True
2019-07-08 12:00:00+00:00;True;17.54;763.85;0.1;2019-07-08;2019;7;28;189;8;0;4524;12;12;True
2019-07-08 13:00:00+00:00;True;18.26;780.85;0.3;2019-07-08;2019;7;28;189;8;0;4525;13;13;True
2019-07-08 14:00:00+00:00;True;18.2;638.79;4.8;2019-07-08;2019;7;28;189;8;0;4526;14;14;True
2019-07-08 15:00:00+00:00;True;18.54;679.9;0.2;2019-07-08;2019;7;28;189;8;0;4527;15;15;True
2019-07-08 16:00:00+00:00;True;18.23;383.95;10.3;2019-07-08;2019;7;28;189;8;0;4528;16;16;True
2019-07-08 17:00:00+00:00;True;17.38;315.03;0.1;2019-07-08;2019;7;28;189;8;0;4529;17;17;True
2019-07-08 18:00:00+00:00;True;15.79;151.2;0.0;2019-07-08;2019;7;28;189;8;0;4530;18;18;True
2019-07-08 19:00:00+00:00;True;15.5;126.98;2.4;2019-07-08;2019;7;28;189;8;0;4531;19;19;True
2019-07-08 20:00:00+00:00;True;15.22;30.77;8.2;2019-07-08;2019;7;28;189;8;0;4532;20;20;True
2019-07-08 21:00:00+00:00;True;14.24;1.45;0.7;2019-07-08;2019;7;28;189;8;0;4533;21;21;True
2019-07-08 22:00:00+00:00;True;13.13;0.04;1.0;2019-07-08;2019;7;28;189;8;0;4534;22;22;True
2019-07-08 23:00:00+00:00;True;12.55;0.49;11.4;2019-07-08;2019;7;28;189;8;0;4535;23;23;True
2019-07-09 00:00:00+00:00;True;12.42;0.43;0.0;2019-07-09;2019;7;28;190;9;1;4536;24;0;True
2019-07-09 01:00:00+00:00;True;11.85;0.14;0.1;2019-07-09;2019;7;28;190;9;1;4537;25;1;True
2019-07-09 02:00:00+00:00;True;11.49;0.34;1.5;2019-07-09;2019;7;28;190;9;1;4538;26;2;True
2019-07-09 03:00:00+00:00;True;11.14;6.49;0.1;2019-07-09;2019;7;28;190;9;1;4539;27;3;True
2019-07-09 04:00:00+00:00;True;11.29;39.47;0.8;2019-07-09;2019;7;28;190;9;1;4540;28;4;True
2019-07-09 05:00:00+00:00;True;12.05;97.61;0.1;2019-07-09;2019;7;28;190;9;1;4541;29;5;True
2019-07-09 06:00:00+00:00;True;12.89;175.05;0.1;2019-07-09;2019;7;28;190;9;1;4542;30;6;True
2019-07-09 07:00:00+00:00;True;13.71;201.81;10.5;2019-07-09;2019;7;28;190;9;1;4543;31;7;True
2019-07-09 08:00:00+00:00;True;15.0;349.05;12.7;2019-07-09;2019;7;28;190;9;1;4544;32;8;True
2019-07-09 09:00:00+00:00;True;14.18;261.34;0.1;2019-07-09;2019;7;28;190;9;1;4545;33;9;True
2019-07-09 10:00:00+00:00;True;13.53;365.15;0.1;2019-07-09;2019;7;28;190;9;1;4546;34;10;True
2019-07-09 11:00:00+00:00;True;14.29;304.09;2.4;2019-07-09;2019;7;28;190;9;1;4547;35;11;True
2019-07-09 12:00:00+00:00;True;14.73;435.77;3.7;2019-07-09;2019;7;28;190;9;1;4548;36;12;True
2019-07-09 13:00:00+00:00;True;14.73;313.02;0.1;2019-07-09;2019;7;28;190;9;1;4549;37;13;True
2019-07-09 14:00:00+00:00;True;14.69;269.6;5.2;2019-07-09;2019;7;28;190;9;1;4550;38;14;True
2019-07-09 15:00:00+00:00;True;14.57;299.68;1.0;2019-07-09;2019;7;28;190;9;1;4551;39;15;True
2019-07-09 16:00:00+00:00;True;15.76;473.18;1.4;2019-07-09;2019;7;28;190;9;1;4552;40;16;True
2019-07-09 17:00:00+00:00;True;15.07;169.62;0.1;2019-07-09;2019;7;28;190;9;1;4553;41;17;True
2019-07-09 18:00:00+00:00;True;14.47;137.39;10.7;2019-07-09;2019;7;28;190;9;1;4554;42;18;True
2019-07-09 19:00:00+00:00;True;13.89;55.97;4.8;2019-07-09;2019;7;28;190;9;1;4555;43;19;True
2019-07-09 20:00:00+00:00;True;13.23;11.27;14.4;2019-07-09;2019;7;28;190;9;1;4556;44;20;True
2019-07-09 21:00:00+00:00;True;12.94;1.81;4.6;2019-07-09;2019;7;28;190;9;1;4557;45;21;True
2019-07-09 22:00:00+00:00;True;12.55;0.67;1.3;2019-07-09;2019;7;28;190;9;1;4558;46;22;True
2019-07-09 23:00:00+00:00;True;12.18;0.69;0.3;2019-07-09;2019;7;28;190;9;1;4559;47;23;True
2019-07-10 00:00:00+00:00;True;12.03;0.68;11.2;2019-07-10;2019;7;28;191;10;2;4560;48;0;True
2019-07-10 01:00:00+00:00;True;11.86;0.67;0.1;2019-07-10;2019;7;28;191;10;2;4561;49;1;True
2019-07-10 02:00:00+00:00;True;11.53;0.91;0.9;2019-07-10;2019;7;28;191;10;2;4562;50;2;True
2019-07-10 03:00:00+00:00;True;11.38;2.43;0.1;2019-07-10;2019;7;28;191;10;2;4563;51;3;True
2019-07-10 04:00:00+00:00;True;11.46;12.28;0.1;2019-07-10;2019;7;28;191;10;2;4564;52;4;True
2019-07-10 05:00:00+00:00;True;11.53;39.75;1.3;2019-07-10;2019;7;28;191;10;2;4565;53;5;True
2019-07-10 06:00:00+00:00;True;11.87;82.26;1.6;2019-07-10;2019;7;28;191;10;2;4566;54;6;True
2019-07-10 07:00:00+00:00;True;12.38;171.45;11.7;2019-07-10;2019;7;28;191;10;2;4567;55;7;True
2019-07-10 08:00:00+00:00;True;12.98;245.85;3.1;2019-07-10;2019;7;28;191;10;2;4568;56;8;True
2019-07-10 09:00:00+00:00;True;13.49;374.5;1.2;2019-07-10;2019;7;28;191;10;2;4569;57;9;True
2019-07-10 10:00:00+00:00;True;14.51;341.33;4.2;2019-07-10;2019;7;28;191;10;2;4570;58;10;True
2019-07-10 11:00:00+00:00;True;14.82;297.75;0.0;2019-07-10;2019;7;28;191;10;2;4571;59;11;True
2019-07-10 12:00:00+00:00;True;14.96;278.16;10.6;2019-07-10;2019;7;28;191;10;2;4572;60;12;True
2019-07-10 13:00:00+00:00;True;15.04;193.49;0.1;2019-07-10;2019;7;28;191;10;2;4573;61;13;True
2019-07-10 14:00:00+00:00;True;15.72;288.61;0.1;2019-07-10;2019;7;28;191;10;2;4574;62;14;True
2019-07-10 15:00:00+00:00;True;15.81;239.77;0.6;2019-07-10;2019;7;28;191;10;2;4575;63;15;True
2019-07-10 16:00:00+00:00;True;15.8;151.55;0.0;2019-07-10;2019;7;28;191;10;2;4576;64;16;True
2019-07-10 17:00:00+00:00;True;15.36;123.57;12.6;2019-07-10;2019;7;28;191;10;2;4577;65;17;True
2019-07-10 18:00:00+00:00;True;15.71;158.43;9.5;2019-07-10;2019;7;28;191;10;2;4578;66;18;True
2019-07-10 19:00:00+00:00;True;15.43;101.47;0.1;2019-07-10;2019;7;28;191;10;2;4579;67;19;True
2019-07-10 20:00:00+00:00;True;14.87;34.62;10.7;2019-07-10;2019;7;28;191;10;2;4580;68;20;True
2019-07-10 21:00:00+00:00;True;13.74;1.14;1.3;2019-07-10;2019;7;28;191;10;2;4581;69;21;True
2019-07-10 22:00:00+00:00;True;13.05;0.01;0.0;2019-07-10;2019;7;28;191;10;2;4582;70;22;True
2019-07-10 23:00:00+00:00;True;12.79;0.19;12.1;2019-07-10;2019;7;28;191;10;2;4583;71;23;True
2019-07-11 00:00:00+00:00;True;12.98;0.23;5.0;2019-07-11;2019;7;28;192;11;3;4584;72;0;True
2019-07-11 01:00:00+00:00;True;12.09;0.01;3.2;2019-07-11;2019;7;28;192;11;3;4585;73;1;True
2019-07-11 05:00:00+00:00;True;12.02;70.12;6.9;2019-07-11;2019;7;28;192;11;3;4589;77;5;True
2019-07-11 06:00:00+00:00;True;12.18;79.32;0.1;2019-07-11;2019;7;28;192;11;3;4590;78;6;True
2019-07-11 07:00:00+00:00;True;12.15;172.12;11.4;2019-07-11;2019;7;28;192;11;3;4591;79;7;True
2019-07-11 08:00:00+00:00;True;12.19;111.18;3.3;2019-07-11;2019;7;28;192;11;3;4592;80;8;True
2019-07-11 09:00:00+00:00;True;12.64;179.22;7.6;2019-07-11;2019;7;28;192;11;3;4593;81;9;True
2019-07-11 10:00:00+00:00;True;13.36;457.2;13.9;2019-07-11;2019;7;28;192;11;3;4594;82;10;True
2019-07-11 11:00:00+00:00;True;13.67;528.58;1.6;2019-07-11;2019;7;28;192;11;3;4595;83;11;True
2019-07-11 12:00:00+00:00;True;13.65;323.91;0.1;2019-07-11;2019;7;28;192;11;3;4596;84;12;True
2019-07-11 13:00:00+00:00;True;14.36;620.8;0.9;2019-07-11;2019;7;28;192;11;3;4597;85;13;True
2019-07-11 14:00:00+00:00;True;14.22;354.28;0.0;2019-07-11;2019;7;28;192;11;3;4598;86;14;True
2019-07-11 15:00:00+00:00;True;14.24;304.66;2.5;2019-07-11;2019;7;28;192;11;3;4599;87;15;True
2019-07-11 16:00:00+00:00;True;14.27;208.36;0.1;2019-07-11;2019;7;28;192;11;3;4600;88;16;True
2019-07-11 17:00:00+00:00;True;13.8;151.91;13.4;2019-07-11;2019;7;28;192;11;3;4601;89;17;True
2019-07-11 18:00:00+00:00;True;13.77;136.69;1.3;2019-07-11;2019;7;28;192;11;3;4602;90;18;True
2019-07-11 19:00:00+00:00;True;13.37;66.79;10.6;2019-07-11;2019;7;28;192;11;3;4603;91;19;True
2019-07-11 20:00:00+00:00;True;12.3;30.58;1.0;2019-07-11;2019;7;28;192;11;3;4604;92;20;True
2019-07-11 21:00:00+00:00;True;11.11;2.29;2.5;2019-07-11;2019;7;28;192;11;3;4605;93;21;True
2019-07-11 22:00:00+00:00;True;10.17;0.38;0.0;2019-07-11;2019;7;28;192;11;3;4606;94;22;True
2019-07-11 23:00:00+00:00;True;9.95;0.77;12.3;2019-07-11;2019;7;28;192;11;3;4607;95;23;True
2019-07-12 00:00:00+00:00;True;9.45;0.5;0.1;2019-07-12;2019;7;28;193;12;4;4608;96;0;True
2019-07-12 01:00:00+00:00;True;8.94;0.46;3.1;2019-07-12;2019;7;28;193;12;4;4609;97;1;True
2019-07-12 02:00:00+00:00;True;7.79;0.45;6.9;2019-07-12;2019;7;28;193;12;4;4610;98;2;True
2019-07-12 03:00:00+00:00;True;7.4;5.14;10.6;2019-07-12;2019;7;28;193;12;4;4611;99;3;True
2019-07-12 04:00:00+00:00;True;7.23;38.59;1.3;2019-07-12;2019;7;28;193;12;4;4612;100;4;True
2019-07-12 05:00:00+00:00;True;7.81;70.46;12.2;2019-07-12;2019;7;28;193;12;4;4613;101;5;True
2019-07-12 06:00:00+00:00;True;9.3;232.89;11.9;2019-07-12;2019;7;28;193;12;4;4614;102;6;True
2019-07-12 07:00:00+00:00;True;12.18;448.64;0.1;2019-07-12;2019;7;28;193;12;4;4615;103;7;True
2019-07-12 08:00:00+00:00;True;13.12;420.94;12.6;2019-07-12;2019;7;28;193;12;4;4616;104;8;True
2019-07-12 09:00:00+00:00;True;13.84;495.19;2.1;2019-07-12;2019;7;28;193;12;4;4617;105;9;True
2019-07-12 10:00:00+00:00;True;14.56;622.09;0.1;2019-07-12;2019;7;28;193;12;4;4618;106;10;True
2019-07-12 11:00:00+00:00;True;15.47;701.51;2.6;2019-07-12;2019;7;28;193;12;4;4619;107;11;True
2019-07-12 12:00:00+00:00;True;15.65;689.59;7.9;2019-07-12;2019;7;28;193;12;4;4620;108;12;True
2019-07-12 13:00:00+00:00;True;16.21;597.7;0.1;2019-07-12;2019;7;28;193;12;4;4621;109;13;True
2019-07-12 14:00:00+00:00;True;15.89;361.69;3.1;2019-07-12;2019;7;28;193;12;4;4622;110;14;True
2019-07-12 15:00:00+00:00;True;15.52;482.53;0.7;2019-07-12;2019;7;28;193;12;4;4623;111;15;True
2019-07-12 16:00:00+00:00;True;16.57;510.25;11.4;2019-07-12;2019;7;28;193;12;4;4624;112;16;True
2019-07-12 17:00:00+00:00;True;16.3;106.84;0.1;2019-07-12;2019;7;28;193;12;4;4625;113;17;True
2019-07-12 18:00:00+00:00;True;14.58;44.95;1.0;2019-07-12;2019;7;28;193;12;4;4626;114;18;True
2019-07-12 19:00:00+00:00;True;14.49;120.76;0.1;2019-07-12;2019;7;28;193;12;4;4627;115;19;True
2019-07-12 20:00:00+00:00;True;14.17;26.51;15.3;2019-07-12;2019;7;28;193;12;4;4628;116;20;True
2019-07-12 21:00:00+00:00;True;12.73;1.1;1.6;2019-07-12;2019;7;28;193;12;4;4629;117;21;True
2019-07-12 22:00:00+00:00;True;12.06;0.15;0.3;2019-07-12;2019;7;28;193;12;4;4630;118;22;True
2019-07-12 23:00:00+00:00;True;11.6;2.02;2.6;2019-07-12;2019;7;28;193;12;4;4631;119;23;True
2019-07-13 00:00:00+00:00;True;11.26;3.6;0.4;2019-07-13;2019;7;28;194;13;5;4632;120;0;False
2019-07-13 01:00:00+00:00;True;10.95;2.28;11.8;2019-07-13;2019;7;28;194;13;5;4633;121;1;False
2019-07-13 02:00:00+00:00;True;10.63;1.01;0.1;2019-07-13;2019;7;28;194;13;5;4634;122;2;False
2019-07-13 03:00:00+00:00;True;10.12;4.25;1.4;2019-07-13;2019;7;28;194;13;5;4635;123;3;False
2019-07-13 04:00:00+00:00;True;9.93;17.69;11.7;2019-07-13;2019;7;28;194;13;5;4636;124;4;False
2019-07-13 05:00:00+00:00;True;9.99;47.64;3.1;2019-07-13;2019;7;28;194;13;5;4637;125;5;False
2019-07-13 06:00:00+00:00;True;10.3;95.21;0.1;2019-07-13;2019;7;28;194;13;5;4638;126;6;False
2019-07-13 07:00:00+00:00;True;11.54;218.42;12.0;2019-07-13;2019;7;28;194;13;5;4639;127;7;False
2019-07-13 08:00:00+00:00;True;14.35;448.61;4.1;2019-07-13;2019;7;28;194;13;5;4640;128;8;False
2019-07-13 09:00:00+00:00;True;15.99;664.25;1.5;2019-07-13;2019;7;28;194;13;5;4641;129;9;False
2019-07-13 10:00:00+00:00;True;16.75;513.01;11.6;2019-07-13;2019;7;28;194;13;5;4642;130;10;False
2019-07-13 11:00:00+00:00;True;17.59;673.24;2.2;2019-07-13;2019;7;28;194;13;5;4643;131;11;False
2019-07-13 12:00:00+00:00;True;18.51;889.13;11.9;2019-07-13;2019;7;28;194;13;5;4644;132;12;False
2019-07-13 13:00:00+00:00;True;18.84;519.05;3.1;2019-07-13;2019;7;28;194;13;5;4645;133;13;False
2019-07-13 14:00:00+00:00;True;16.33;147.77;12.5;2019-07-13;2019;7;28;194;13;5;4646;134;14;False
2019-07-13 15:00:00+00:00;True;15.49;113.84;0.0;2019-07-13;2019;7;28;194;13;5;4647;135;15;False
2019-07-13 16:00:00+00:00;True;14.32;109.05;1.5;2019-07-13;2019;7;28;194;13;5;4648;136;16;False
2019-07-13 17:00:00+00:00;True;14.71;211.23;11.0;2019-07-13;2019;7;28;194;13;5;4649;137;17;False
2019-07-13 18:00:00+00:00;True;15.3;121.76;5.6;2019-07-13;2019;7;28;194;13;5;4650;138;18;False
2019-07-13 19:00:00+00:00;True;15.26;65.14;10.2;2019-07-13;2019;7;28;194;13;5;4651;139;19;False
2019-07-13 20:00:00+00:00;True;14.31;21.58;6.4;2019-07-13;2019;7;28;194;13;5;4652;140;20;False
2019-07-13 21:00:00+00:00;True;13.51;1.29;12.2;2019-07-13;2019;7;28;194;13;5;4653;141;21;False
2019-07-13 22:00:00+00:00;True;13.19;0.57;0.1;2019-07-13;2019;7;28;194;13;5;4654;142;22;False
2019-07-13 23:00:00+00:00;True;13.09;0.9;0.8;2019-07-13;2019;7;28;194;13;5;4655;143;23;False
2019-07-14 00:00:00+00:00;True;13.25;0.74;12.4;2019-07-14;2019;7;28;195;14;6;4656;144;0;False
2019-07-14 01:00:00+00:00;True;12.49;0.47;6.4;2019-07-14;2019;7;28;195;14;6;4657;145;1;False
2019-07-14 02:00:00+00:00;True;12.0;0.08;11.7;2019-07-14;2019;7;28;195;14;6;4658;146;2;False
2019-07-14 04:00:00+00:00;True;10.64;43.04;12.1;2019-07-14;2019;7;28;195;14;6;4660;148;4;False
2019-07-14 05:00:00+00:00;True;11.78;116.29;8.7;2019-07-14;2019;7;28;195;14;6;4661;149;5;False
2019-07-14 06:00:00+00:00;True;13.03;181.88;1.2;2019-07-14;2019;7;28;195;14;6;4662;150;6;False
2019-07-14 07:00:00+00:00;True;13.66;249.75;8.0;2019-07-14;2019;7;28;195;14;6;4663;151;7;False
2019-07-14 08:00:00+00:00;True;15.08;246.75;2.9;2019-07-14;2019;7;28;195;14;6;4664;152;8;False
2019-07-14 09:00:00+00:00;True;16.05;285.74;0.6;2019-07-14;2019;7;28;195;14;6;4665;153;9;False
2019-07-14 10:00:00+00:00;True;16.56;304.83;0.2;2019-07-14;2019;7;28;195;14;6;4666;154;10;False
